line_id,order_id,so_number,product_code,quantity,unit_price,line_total,created_at
18817,203,BH25.0201,000231003005000,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
18818,202,BH25.0202,000217002001000,3.0,1150000.0,3450000.0,2026-05-20 04:21:04
18819,202,BH25.0202,000214004000000,1.0,1250000.0,1250000.0,2026-05-20 04:21:04
18820,202,BH25.0202,1000300050010000,1.0,2150000.0,2150000.0,2026-05-20 04:21:04
18821,202,BH25.0202,1000300050080000,2.0,2150000.0,4300000.0,2026-05-20 04:21:04
18822,202,BH25.0202,1000300050200000,2.0,2150000.0,4300000.0,2026-05-20 04:21:04
18823,202,BH25.0202,1000310050010000,1.0,2150000.0,2150000.0,2026-05-20 04:21:04
18824,202,BH25.0202,000217003001000,2.0,1250000.0,2500000.0,2026-05-20 04:21:04
18825,202,BH25.0202,000217003008000,1.0,1250000.0,1250000.0,2026-05-20 04:21:04
18826,202,BH25.0202,000331002004000,2.0,1250000.0,2500000.0,2026-05-20 04:21:04
18827,202,BH25.0202,000331002008000,1.0,1250000.0,1250000.0,2026-05-20 04:21:04
18828,202,BH25.0202,000217002003000,2.0,1150000.0,2300000.0,2026-05-20 04:21:04
18829,202,BH25.0202,000217002007000,2.0,1150000.0,2300000.0,2026-05-20 04:21:04
18830,201,BH25.0203,000225002002000,1.0,1180000.0,1180000.0,2026-05-20 04:21:04
18831,201,BH25.0203,000125002013000,1.0,1050000.0,1050000.0,2026-05-20 04:21:04
18832,201,BH25.0203,1030010000080000,1.0,1172558.0,1172558.0,2026-05-20 04:21:04
18833,201,BH25.0203,1040010000080000,1.0,1231481.0,1231481.0,2026-05-20 04:21:04
18834,201,BH25.0203,1050010000200000,1.0,1172558.0,1172558.0,2026-05-20 04:21:04
18835,201,BH25.0203,1060010000200000,1.0,1231481.0,1231481.0,2026-05-20 04:21:04
18836,201,BH25.0203,1000240020090000,1.0,500000.0,500000.0,2026-05-20 04:21:04
18837,201,BH25.0203,000125002009000,2.0,1050000.0,2100000.0,2026-05-20 04:21:04
18838,201,BH25.0203,000124002009000,1.0,1050000.0,1050000.0,2026-05-20 04:21:04
18839,201,BH25.0203,000226003023000,2.0,1200000.0,2400000.0,2026-05-20 04:21:04
18840,201,BH25.0203,000305002001000,1.0,1050000.0,1050000.0,2026-05-20 04:21:04
18841,201,BH25.0203,000305002022000,1.0,1050000.0,1050000.0,2026-05-20 04:21:04
18842,201,BH25.0203,000125002023000,1.0,1050000.0,1050000.0,2026-05-20 04:21:04
18843,201,BH25.0203,000333002001000,1.0,1300000.0,1300000.0,2026-05-20 04:21:04
18844,201,BH25.0203,000333002022000,1.0,1300000.0,1300000.0,2026-05-20 04:21:04
18845,201,BH25.0203,000224002026000,2.0,1130000.0,2260000.0,2026-05-20 04:21:04
18846,201,BH25.0203,000218004008000,1.0,1320000.0,1320000.0,2026-05-20 04:21:04
18847,199,BH25.0204,000216003008000,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
18848,199,BH25.0204,000131002001002,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
18849,199,BH25.0204,1000310050010000,4.0,2150000.0,8600000.0,2026-05-20 04:21:04
18850,199,BH25.0204,000207004000000,2.0,1250000.0,2500000.0,2026-05-20 04:21:04
18851,199,BH25.0204,000131002019002,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
18852,199,BH25.0204,000131002004005,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
18853,199,BH25.0204,000226003023000,2.0,1200000.0,2400000.0,2026-05-20 04:21:04
18854,199,BH25.0204,000226003002000,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
18855,199,BH25.0204,1000230020090000,2.0,470000.0,940000.0,2026-05-20 04:21:04
18856,199,BH25.0204,1000250020050000,1.0,500000.0,500000.0,2026-05-20 04:21:04
18857,199,BH25.0204,1000250020220000,1.0,500000.0,500000.0,2026-05-20 04:21:04
18858,199,BH25.0204,1000270020150000,1.0,500000.0,500000.0,2026-05-20 04:21:04
18859,199,BH25.0204,1000270020220000,2.0,500000.0,1000000.0,2026-05-20 04:21:04
18860,187,BH25.0205,000335002013000,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
18861,187,BH25.0205,000305002022000,2.0,1050000.0,2100000.0,2026-05-20 04:21:04
18862,187,BH25.0205,000333002001000,1.0,1300000.0,1300000.0,2026-05-20 04:21:04
18863,187,BH25.0205,000333002022000,1.0,1300000.0,1300000.0,2026-05-20 04:21:04
18864,187,BH25.0205,000413002001000,1.0,1450000.0,1450000.0,2026-05-20 04:21:04
18865,187,BH25.0205,000413002022000,1.0,1450000.0,1450000.0,2026-05-20 04:21:04
18866,187,BH25.0205,1000310050010000,1.0,2150000.0,2150000.0,2026-05-20 04:21:04
18867,187,BH25.0205,1000310050080000,1.0,2150000.0,2150000.0,2026-05-20 04:21:04
18868,187,BH25.0205,000305002001000,2.0,1050000.0,2100000.0,2026-05-20 04:21:04
18869,187,BH25.0205,000224002015000,2.0,1130000.0,2260000.0,2026-05-20 04:21:04
18870,187,BH25.0205,000225002002000,1.0,1180000.0,1180000.0,2026-05-20 04:21:04
18871,188,BH25.0206,1010020010050000,1.0,2400000.0,2400000.0,2026-05-20 04:21:04
18872,188,BH25.0206,000125002002000,2.0,1050000.0,2100000.0,2026-05-20 04:21:04
18873,188,BH25.0206,000125002009000,2.0,1050000.0,2100000.0,2026-05-20 04:21:04
18874,188,BH25.0206,000125002013000,2.0,1050000.0,2100000.0,2026-05-20 04:21:04
18875,188,BH25.0206,000125002023000,2.0,1050000.0,2100000.0,2026-05-20 04:21:04
18876,188,BH25.0206,000131002001002,2.0,1200000.0,2400000.0,2026-05-20 04:21:04
18877,188,BH25.0206,000131002008001,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
18878,188,BH25.0206,000131002019002,2.0,1200000.0,2400000.0,2026-05-20 04:21:04
18879,188,BH25.0206,000124002009000,2.0,1050000.0,2100000.0,2026-05-20 04:21:04
18880,188,BH25.0206,1000310050080000,1.0,2150000.0,2150000.0,2026-05-20 04:21:04
18881,188,BH25.0206,000214004000000,2.0,1250000.0,2500000.0,2026-05-20 04:21:04
18882,188,BH25.0206,000217003008000,2.0,1250000.0,2500000.0,2026-05-20 04:21:04
18883,188,BH25.0206,000217003001000,2.0,1250000.0,2500000.0,2026-05-20 04:21:04
18884,188,BH25.0206,000226003002000,8.0,1200000.0,9600000.0,2026-05-20 04:21:04
18885,188,BH25.0206,000226003015000,3.0,1200000.0,3600000.0,2026-05-20 04:21:04
18886,188,BH25.0206,000226003023000,3.0,1200000.0,3600000.0,2026-05-20 04:21:04
18887,188,BH25.0206,000401002016000,2.0,1300000.0,2600000.0,2026-05-20 04:21:04
18888,188,BH25.0206,1050010000200000,2.0,1172558.0,2345116.0,2026-05-20 04:21:04
18889,188,BH25.0206,1060010000200000,4.0,1231481.0,4925924.0,2026-05-20 04:21:04
18890,188,BH25.0206,1030010000080000,2.0,1172558.0,2345116.0,2026-05-20 04:21:04
18891,188,BH25.0206,1040010000080000,4.0,1231481.0,4925924.0,2026-05-20 04:21:04
18892,188,BH25.0206,1000330010090000,2.0,1231481.0,2462962.0,2026-05-20 04:21:04
18893,190,BH25.0207,000216003001000,2.0,1200000.0,2400000.0,2026-05-20 04:21:04
18894,190,BH25.0207,000216003008000,2.0,1200000.0,2400000.0,2026-05-20 04:21:04
18895,190,BH25.0207,000207004000000,1.0,1250000.0,1250000.0,2026-05-20 04:21:04
18896,190,BH25.0207,000216002003000,1.0,1100000.0,1100000.0,2026-05-20 04:21:04
18897,190,BH25.0207,000216002001000,1.0,1100000.0,1100000.0,2026-05-20 04:21:04
18898,190,BH25.0207,000330002001000,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
18899,190,BH25.0207,100029005001000,1.0,3222643.0,3222643.0,2026-05-20 04:21:04
18900,190,BH25.0207,000413002022000,1.0,1450000.0,1450000.0,2026-05-20 04:21:04
18901,186,BH25.0208,100029005001000,2.0,3222643.0,6445286.0,2026-05-20 04:21:04
18902,186,BH25.0208,100029005020000,1.0,3222643.0,3222643.0,2026-05-20 04:21:04
18903,186,BH25.0208,1000300050010000,3.0,2150000.0,6450000.0,2026-05-20 04:21:04
18904,186,BH25.0208,1000300050200000,3.0,2150000.0,6450000.0,2026-05-20 04:21:04
18905,186,BH25.0208,000413002018000,2.0,1450000.0,2900000.0,2026-05-20 04:21:04
18906,186,BH25.0208,1000250020050000,2.0,500000.0,1000000.0,2026-05-20 04:21:04
18907,186,BH25.0208,1000250020220000,3.0,500000.0,1500000.0,2026-05-20 04:21:04
18908,186,BH25.0208,000231003023000,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
18909,186,BH25.0208,000305002001000,2.0,1050000.0,2100000.0,2026-05-20 04:21:04
18910,186,BH25.0208,000305002022000,2.0,1050000.0,2100000.0,2026-05-20 04:21:04
18911,186,BH25.0208,000226003014000,2.0,1200000.0,2400000.0,2026-05-20 04:21:04
18912,185,BH25.0209,000226003002000,2.0,1200000.0,2400000.0,2026-05-20 04:21:04
18913,185,BH25.0209,000226003014000,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
18914,185,BH25.0209,000226003023000,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
18915,185,BH25.0209,000224002002000,1.0,1130000.0,1130000.0,2026-05-20 04:21:04
18916,185,BH25.0209,000224002023000,1.0,1130000.0,1130000.0,2026-05-20 04:21:04
18917,185,BH25.0209,1000310050010000,1.0,2150000.0,2150000.0,2026-05-20 04:21:04
18918,185,BH25.0209,1000310050080000,1.0,2150000.0,2150000.0,2026-05-20 04:21:04
18919,185,BH25.0209,100029005001000,1.0,3222643.0,3222643.0,2026-05-20 04:21:04
18920,189,BH25.0210,000217003001000,1.0,1250000.0,1250000.0,2026-05-20 04:21:04
18921,189,BH25.0210,000217003008000,1.0,1250000.0,1250000.0,2026-05-20 04:21:04
18922,189,BH25.0210,000216003001000,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
18923,189,BH25.0210,000216003008000,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
18924,189,BH25.0210,000131002008001,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
18925,189,BH25.0210,000131002019002,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
18926,191,BH25.0211,000216002001000,1.0,1100000.0,1100000.0,2026-05-20 04:21:04
18927,191,BH25.0211,000216002007000,1.0,1100000.0,1100000.0,2026-05-20 04:21:04
18928,191,BH25.0211,000217002003000,1.0,1150000.0,1150000.0,2026-05-20 04:21:04
18929,191,BH25.0211,000217002007000,1.0,1150000.0,1150000.0,2026-05-20 04:21:04
18930,191,BH25.0211,000218002001000,1.0,1180000.0,1180000.0,2026-05-20 04:21:04
18931,191,BH25.0211,000218002007000,1.0,1180000.0,1180000.0,2026-05-20 04:21:04
18932,191,BH25.0211,000207004000000,2.0,1250000.0,2500000.0,2026-05-20 04:21:04
18933,191,BH25.0211,000224002009000,3.0,1130000.0,3390000.0,2026-05-20 04:21:04
18934,191,BH25.0211,000224002023000,3.0,1130000.0,3390000.0,2026-05-20 04:21:04
18935,191,BH25.0211,000224002015000,2.0,1130000.0,2260000.0,2026-05-20 04:21:04
18936,191,BH25.0211,000224002026000,2.0,1130000.0,2260000.0,2026-05-20 04:21:04
18937,191,BH25.0211,000225002023000,3.0,1180000.0,3540000.0,2026-05-20 04:21:04
18938,191,BH25.0211,000305002001000,1.0,1050000.0,1050000.0,2026-05-20 04:21:04
18939,191,BH25.0211,000305002022000,1.0,1050000.0,1050000.0,2026-05-20 04:21:04
18940,191,BH25.0211,000330002001000,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
18941,191,BH25.0211,000330002002200,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
18942,191,BH25.0211,000335002001000,2.0,1200000.0,2400000.0,2026-05-20 04:21:04
18943,191,BH25.0211,000216003001000,2.0,1200000.0,2400000.0,2026-05-20 04:21:04
18944,191,BH25.0211,000217003001000,2.0,1250000.0,2500000.0,2026-05-20 04:21:04
18945,191,BH25.0211,000324000040000,1.0,1300000.0,1300000.0,2026-05-20 04:21:04
18946,191,BH25.0211,000324000100000,1.0,1300000.0,1300000.0,2026-05-20 04:21:04
18947,191,BH25.0211,000324000180000,1.0,1300000.0,1300000.0,2026-05-20 04:21:04
18948,191,BH25.0211,000231003023000,2.0,1200000.0,2400000.0,2026-05-20 04:21:04
18949,200,BH25.0212,1000240020090000,2.0,500000.0,1000000.0,2026-05-20 04:21:04
18950,200,BH25.0212,000224002002000,3.0,1130000.0,3390000.0,2026-05-20 04:21:04
18951,200,BH25.0212,000224002023000,5.0,1130000.0,5650000.0,2026-05-20 04:21:04
18952,200,BH25.0212,000224002009000,4.0,1130000.0,4520000.0,2026-05-20 04:21:04
18953,200,BH25.0212,000224002015000,2.0,1130000.0,2260000.0,2026-05-20 04:21:04
18954,200,BH25.0212,000224002026000,4.0,1130000.0,4520000.0,2026-05-20 04:21:04
18955,200,BH25.0212,000125002009000,2.0,1050000.0,2100000.0,2026-05-20 04:21:04
18956,200,BH25.0212,000125002023000,2.0,1050000.0,2100000.0,2026-05-20 04:21:04
18957,200,BH25.0212,000217002001000,2.0,1150000.0,2300000.0,2026-05-20 04:21:04
18958,200,BH25.0212,000208002007000,2.0,1100000.0,2200000.0,2026-05-20 04:21:04
18959,200,BH25.0212,000207004000000,2.0,1250000.0,2500000.0,2026-05-20 04:21:04
18960,200,BH25.0212,000217003001000,2.0,1250000.0,2500000.0,2026-05-20 04:21:04
18961,200,BH25.0212,000217003008000,1.0,1250000.0,1250000.0,2026-05-20 04:21:04
18962,200,BH25.0212,000218003001000,2.0,1270000.0,2540000.0,2026-05-20 04:21:04
18963,193,BH25.0213,000216003001000,4.0,1200000.0,4800000.0,2026-05-20 04:21:04
18964,193,BH25.0213,000216003005000,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
18965,193,BH25.0213,000216003008000,3.0,1200000.0,3600000.0,2026-05-20 04:21:04
18966,193,BH25.0213,000330002001000,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
18967,193,BH25.0213,000330002002200,2.0,1200000.0,2400000.0,2026-05-20 04:21:04
18968,193,BH25.0213,000305002001000,2.0,1050000.0,2100000.0,2026-05-20 04:21:04
18969,193,BH25.0213,000305002022000,1.0,1050000.0,1050000.0,2026-05-20 04:21:04
18970,193,BH25.0213,000224002015000,2.0,1130000.0,2260000.0,2026-05-20 04:21:04
18971,193,BH25.0213,000224002026000,3.0,1130000.0,3390000.0,2026-05-20 04:21:04
18972,193,BH25.0213,000217003001000,5.0,1250000.0,6250000.0,2026-05-20 04:21:04
18973,193,BH25.0213,1000240020090000,5.0,500000.0,2500000.0,2026-05-20 04:21:04
18974,193,BH25.0213,000125002009000,3.0,1050000.0,3150000.0,2026-05-20 04:21:04
18975,194,BH25.0214,000208002023000,3.0,1100000.0,3300000.0,2026-05-20 04:21:04
18976,194,BH25.0214,000224002009000,3.0,1130000.0,3390000.0,2026-05-20 04:21:04
18977,194,BH25.0214,000224002023000,3.0,1130000.0,3390000.0,2026-05-20 04:21:04
18978,194,BH25.0214,000224002015000,6.0,1130000.0,6780000.0,2026-05-20 04:21:04
18979,194,BH25.0214,000224002026000,6.0,1130000.0,6780000.0,2026-05-20 04:21:04
18980,195,BH25.0215,000305002001000,2.0,1050000.0,2100000.0,2026-05-20 04:21:04
18981,195,BH25.0215,1040010000080000,2.0,1231481.0,2462962.0,2026-05-20 04:21:04
18982,195,BH25.0215,1000220020090000,2.0,500000.0,1000000.0,2026-05-20 04:21:04
18983,195,BH25.0215,000224002015000,1.0,1130000.0,1130000.0,2026-05-20 04:21:04
18984,195,BH25.0215,000224002023000,2.0,1130000.0,2260000.0,2026-05-20 04:21:04
18985,195,BH25.0215,000335002001000,2.0,1200000.0,2400000.0,2026-05-20 04:21:04
18986,195,BH25.0215,000335002013000,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
18987,195,BH25.0215,000333002001000,1.0,1300000.0,1300000.0,2026-05-20 04:21:04
18988,195,BH25.0215,000333002022000,1.0,1300000.0,1300000.0,2026-05-20 04:21:04
18989,195,BH25.0215,1000270020220000,1.0,500000.0,500000.0,2026-05-20 04:21:04
18990,195,BH25.0215,1000250020220000,1.0,500000.0,500000.0,2026-05-20 04:21:04
18991,195,BH25.0215,000330002001000,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
18992,195,BH25.0215,000217003008000,1.0,1250000.0,1250000.0,2026-05-20 04:21:04
18993,195,BH25.0215,000125002009000,2.0,1050000.0,2100000.0,2026-05-20 04:21:04
18994,196,BH25.0216,000413002001000,1.0,1450000.0,1450000.0,2026-05-20 04:21:04
18995,196,BH25.0216,1000240020090000,4.0,500000.0,2000000.0,2026-05-20 04:21:04
18996,196,BH25.0216,1000260020220000,2.0,470000.0,940000.0,2026-05-20 04:21:04
18997,196,BH25.0216,1000270020220000,2.0,500000.0,1000000.0,2026-05-20 04:21:04
18998,196,BH25.0216,000125002009000,5.0,1050000.0,5250000.0,2026-05-20 04:21:04
18999,196,BH25.0216,000125002023000,5.0,1050000.0,5250000.0,2026-05-20 04:21:04
19000,196,BH25.0216,1030010000080000,3.0,1172558.0,3517674.0,2026-05-20 04:21:04
19001,196,BH25.0216,1040010000080000,3.0,1231481.0,3694443.0,2026-05-20 04:21:04
19002,196,BH25.0216,000131002001002,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
19003,196,BH25.0216,000131002019002,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
19004,196,BH25.0216,000226003023000,10.0,1200000.0,12000000.0,2026-05-20 04:21:04
19005,196,BH25.0216,1000230020090000,3.0,470000.0,1410000.0,2026-05-20 04:21:04
19006,196,BH25.0216,000209002025000,1.0,1150000.0,1150000.0,2026-05-20 04:21:04
19007,197,BH25.0217,000207004000000,2.0,1250000.0,2500000.0,2026-05-20 04:21:04
19008,197,BH25.0217,000131002019002,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
19009,197,BH25.0217,000216003001000,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
19010,197,BH25.0217,000216003008000,2.0,1200000.0,2400000.0,2026-05-20 04:21:04
19011,197,BH25.0217,000217003008000,3.0,1250000.0,3750000.0,2026-05-20 04:21:04
19012,197,BH25.0217,000218003001000,2.0,1270000.0,2540000.0,2026-05-20 04:21:04
19013,197,BH25.0217,000218003008000,1.0,1270000.0,1270000.0,2026-05-20 04:21:04
19014,197,BH25.0217,000131002001002,2.0,1200000.0,2400000.0,2026-05-20 04:21:04
19015,197,BH25.0217,000125002009000,1.0,1050000.0,1050000.0,2026-05-20 04:21:04
19016,197,BH25.0217,1000210020090000,1.0,470000.0,470000.0,2026-05-20 04:21:04
19017,197,BH25.0217,1000220020090000,1.0,500000.0,500000.0,2026-05-20 04:21:04
19018,197,BH25.0217,000224002023000,3.0,1130000.0,3390000.0,2026-05-20 04:21:04
19019,197,BH25.0217,000224002026000,1.0,1130000.0,1130000.0,2026-05-20 04:21:04
19020,197,BH25.0217,000324000180000,2.0,1300000.0,2600000.0,2026-05-20 04:21:04
19021,197,BH25.0217,000214004000000,2.0,1250000.0,2500000.0,2026-05-20 04:21:04
19022,197,BH25.0217,000330002001000,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
19023,197,BH25.0217,000330002002200,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
19024,197,BH25.0217,000333002001000,1.0,1300000.0,1300000.0,2026-05-20 04:21:04
19025,197,BH25.0217,1000330010240000,1.0,1231481.0,1231481.0,2026-05-20 04:21:04
19026,197,BH25.0217,000217003001000,2.0,1250000.0,2500000.0,2026-05-20 04:21:04
19027,192,BH25.0218,000209002003000,1.0,1150000.0,1150000.0,2026-05-20 04:21:04
19028,192,BH25.0218,000226003015000,3.0,1200000.0,3600000.0,2026-05-20 04:21:04
19029,192,BH25.0218,000209002025000,2.0,1150000.0,2300000.0,2026-05-20 04:21:04
19030,192,BH25.0218,000217003008000,5.0,1250000.0,6250000.0,2026-05-20 04:21:04
19031,192,BH25.0218,1010020000050000,1.0,2400000.0,2400000.0,2026-05-20 04:21:04
19032,192,BH25.0218,1040010000080000,1.0,1231481.0,1231481.0,2026-05-20 04:21:04
19033,192,BH25.0218,1060010000200000,1.0,1231481.0,1231481.0,2026-05-20 04:21:04
19034,192,BH25.0218,000125002023000,3.0,1050000.0,3150000.0,2026-05-20 04:21:04
19035,192,BH25.0218,1000240020090000,1.0,500000.0,500000.0,2026-05-20 04:21:04
19036,192,BH25.0218,1000220020220000,1.0,500000.0,500000.0,2026-05-20 04:21:04
19037,192,BH25.0218,000226003023000,5.0,1200000.0,6000000.0,2026-05-20 04:21:04
19038,192,BH25.0218,000226003002000,4.0,1200000.0,4800000.0,2026-05-20 04:21:04
19039,192,BH25.0218,000226003014000,2.0,1200000.0,2400000.0,2026-05-20 04:21:04
19040,192,BH25.0218,000216003008000,4.0,1200000.0,4800000.0,2026-05-20 04:21:04
19041,192,BH25.0218,000216003001000,3.0,1200000.0,3600000.0,2026-05-20 04:21:04
19042,192,BH25.0218,000216003005000,2.0,1200000.0,2400000.0,2026-05-20 04:21:04
19043,192,BH25.0218,000217003001000,1.0,1250000.0,1250000.0,2026-05-20 04:21:04
19044,192,BH25.0218,000217003005000,1.0,1250000.0,1250000.0,2026-05-20 04:21:04
19045,192,BH25.0218,000218003001000,3.0,1270000.0,3810000.0,2026-05-20 04:21:04
19046,192,BH25.0218,000208002023000,1.0,1100000.0,1100000.0,2026-05-20 04:21:04
19047,198,BH25.0219,000209002025000,3.0,1150000.0,3450000.0,2026-05-20 04:21:04
19048,198,BH25.0219,000231003022000,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
19049,198,BH25.0219,000331002004000,1.0,1250000.0,1250000.0,2026-05-20 04:21:04
19050,198,BH25.0219,000331002008000,1.0,1250000.0,1250000.0,2026-05-20 04:21:04
19051,198,BH25.0219,000216003001000,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
19052,198,BH25.0219,000216003005000,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
19053,198,BH25.0219,000216003008000,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
19054,198,BH25.0219,000330002001000,2.0,1200000.0,2400000.0,2026-05-20 04:21:04
19055,198,BH25.0219,000330002002200,2.0,1200000.0,2400000.0,2026-05-20 04:21:04
19056,198,BH25.0219,000125002009000,1.0,1050000.0,1050000.0,2026-05-20 04:21:04
19057,198,BH25.0219,000125002023000,1.0,1050000.0,1050000.0,2026-05-20 04:21:04
19058,198,BH25.0219,000209002003000,2.0,1150000.0,2300000.0,2026-05-20 04:21:04
19059,198,BH25.0219,000333002022000,1.0,1300000.0,1300000.0,2026-05-20 04:21:04
19060,220,BH25.0220,000224002002000,5.0,1842592.0,9212960.0,2026-05-20 04:21:04
19061,220,BH25.0220,000226003014000,2.0,2037037.0,4074074.0,2026-05-20 04:21:04
19062,221,BH25.0221,000225002023000,2.0,1898148.0,3796296.0,2026-05-20 04:21:04
19063,221,BH25.0221,1000240020220000,3.0,1148333.0,3444999.0,2026-05-20 04:21:04
19064,222,BH25.0222,000224002002000,8.0,1842592.0,14740736.0,2026-05-20 04:21:04
19065,222,BH25.0222,000225002002000,2.0,1898148.0,3796296.0,2026-05-20 04:21:04
19066,222,BH25.0222,000226003014000,3.0,2037037.0,6111111.0,2026-05-20 04:21:04
19067,222,BH25.0222,1000240020090000,3.0,1148333.0,3444999.0,2026-05-20 04:21:04
19068,222,BH25.0222,1000270020150000,3.0,1148333.0,3444999.0,2026-05-20 04:21:04
19069,223,BH25.0223,000224002002000,6.0,1842592.0,11055552.0,2026-05-20 04:21:04
19070,223,BH25.0223,000225002015000,4.0,1898148.0,7592592.0,2026-05-20 04:21:04
19071,223,BH25.0223,000226003014000,3.0,2037037.0,6111111.0,2026-05-20 04:21:04
19072,223,BH25.0223,1000240020090000,2.0,1148333.0,2296666.0,2026-05-20 04:21:04
19073,223,BH25.0223,1000270020220000,1.0,1148333.0,1148333.0,2026-05-20 04:21:04
19074,224,BH25.0224,000217002007000,3.0,1881018.52,5643056.0,2026-05-20 04:21:04
19075,224,BH25.0224,000209002007000,3.0,1881018.52,5643056.0,2026-05-20 04:21:04
19076,229,BH25.0225,000330002002200,1.0,1618981.0,1618981.0,2026-05-20 04:21:04
19077,229,BH25.0225,000209002007000,1.0,1438425.0,1438425.0,2026-05-20 04:21:04
19078,229,BH25.0225,000225002023000,3.0,1618981.0,4856943.0,2026-05-20 04:21:04
19079,229,BH25.0225,000225002015000,1.0,1618981.0,1618981.0,2026-05-20 04:21:04
19080,229,BH25.0225,000226003014000,1.0,1685185.0,1685185.0,2026-05-20 04:21:04
19081,229,BH25.0225,000226003023000,1.0,1685185.0,1685185.0,2026-05-20 04:21:04
19082,229,BH25.0225,000224002023000,2.0,1558796.0,3117592.0,2026-05-20 04:21:04
19083,229,BH25.0225,000331002004000,1.0,1799537.0,1799537.0,2026-05-20 04:21:04
19084,229,BH25.0225,000217002001000,1.0,1438425.0,1438425.0,2026-05-20 04:21:04
19085,229,BH25.0225,000231003005000,1.0,2401388.0,2401388.0,2026-05-20 04:21:04
19086,229,BH25.0225,000413002001000,1.0,2702314.0,2702314.0,2026-05-20 04:21:04
19087,229,BH25.0225,000401002016000,1.0,1516666.0,1516666.0,2026-05-20 04:21:04
19088,228,BH25.0226,1000300050010000,1.0,4527777.78,4527778.0,2026-05-20 04:21:04
19089,228,BH25.0226,000330002002200,1.0,2490740.74,2490741.0,2026-05-20 04:21:04
19090,230,BH25.0227,000225002002000,1.0,1618981.0,1618981.0,2026-05-20 04:21:04
19091,230,BH25.0227,000225002015000,1.0,1618981.0,1618981.0,2026-05-20 04:21:04
19092,230,BH25.0227,000225002023000,2.0,1618981.0,3237962.0,2026-05-20 04:21:04
19093,230,BH25.0227,000225002025000,1.0,1618981.0,1618981.0,2026-05-20 04:21:04
19094,230,BH25.0227,000330002001000,2.0,1618981.0,3237962.0,2026-05-20 04:21:04
19095,230,BH25.0227,000331002008000,2.0,1799537.0,3599074.0,2026-05-20 04:21:04
19096,230,BH25.0227,000331002004000,1.0,1799537.0,1799537.0,2026-05-20 04:21:04
19097,230,BH25.0227,000214004000000,1.0,1498611.0,1498611.0,2026-05-20 04:21:04
19098,230,BH25.0227,000209002003000,1.0,1438425.0,1438425.0,2026-05-20 04:21:04
19099,230,BH25.0227,000305002001000,1.0,1354166.0,1354166.0,2026-05-20 04:21:04
19100,230,BH25.0227,000125002023000,1.0,1318055.0,1318055.0,2026-05-20 04:21:04
19101,230,BH25.0227,000125002009000,1.0,1318055.0,1318055.0,2026-05-20 04:21:04
19102,230,BH25.0227,000125002002000,1.0,1318055.0,1318055.0,2026-05-20 04:21:04
19103,227,BH25.0228,000131002019002,2.0,1200000.0,2400000.0,2026-05-20 04:21:04
19104,227,BH25.0228,000131002008001,1.0,1200000.0,1200000.0,2026-05-20 04:21:04
19105,227,BH25.0228,000331002004000,1.0,1250000.0,1250000.0,2026-05-20 04:21:04
19106,227,BH25.0228,000331002008000,1.0,1250000.0,1250000.0,2026-05-20 04:21:04
19107,227,BH25.0228,000331002022000,1.0,1250000.0,1250000.0,2026-05-20 04:21:04
19108,227,BH25.0228,000225002015000,2.0,1180000.0,2360000.0,2026-05-20 04:21:04
19109,227,BH25.0228,000225002004000,2.0,1180000.0,2360000.0,2026-05-20 04:21:04
19110,227,BH25.0228,000225002025000,2.0,1180000.0,2360000.0,2026-05-20 04:21:04
19111,227,BH25.0228,000215004000000,2.0,1280000.0,2560000.0,2026-05-20 04:21:04
19112,227,BH25.0228,000214004000000,1.0,1250000.0,1250000.0,2026-05-20 04:21:04
